date,equity_strat,equity_bh,signal
2013-09-04,1.3303055127165635,1.5734857920568663,1
2013-09-05,1.3309459286671872,1.5742432762510459,1
2013-09-06,1.343691586749169,1.5893188447657245,1
2013-09-09,1.3536308544405593,1.601075013815882,1
2013-09-10,1.3578798117249036,1.6061006818703725,1
2013-09-11,1.3542723324408523,1.6018337542027552,1
2013-09-12,1.3573190494994818,1.6054374121282051,1
2013-09-13,1.365174120575445,1.6147283927454208,1
2013-09-16,1.3712663409216532,1.621934272947528,1
2013-09-17,1.3871376111805598,1.6407068165591736,1
2013-09-18,1.3848129361757135,1.6379571902092038,1
2013-09-19,1.375131139668452,1.6265055581591699,1
2013-09-20,1.3687677932137945,1.6189789899080225,1
2013-09-23,1.365545534516958,1.615167701275947,1
2013-09-24,1.3615985027814745,1.6104991508586084,1
2013-09-25,1.366834407651416,1.6166921808375572,1
2013-09-26,1.360550866643342,1.6092600064945213,1
2013-09-27,1.3533020742072015,1.600686132449194,1
2013-09-30,1.364015576107555,1.6133580659729125,1
2013-10-01,1.3627267029730967,1.6118335864113023,1
2013-10-02,1.350160683006618,1.596970493917924,1
2013-10-03,1.3603906488646502,1.6090705008539021,1
2013-10-04,1.3486308763185963,1.5951610380709884,1
2013-10-07,1.3329228582660084,1.5765815892219435,1
2013-10-08,1.3338894751865067,1.5777249040291264,1
2013-10-09,1.3626459871982253,1.6117381157665962,1
2013-10-10,1.371425344929294,1.622122342939354,1
2013-10-11,1.3769032454024683,1.6286016053963217,1
2013-10-14,1.366914971704906,1.616787472026164,1
2013-10-15,1.3860051627902596,1.6393673562357054,1
2013-10-16,1.3952680565636493,1.6503235099962033,1
2013-10-17,1.4046922301654003,1.6614704255900141,1
2013-10-18,1.4047732493830343,1.661566255146918,1
2013-10-21,1.4129083981289459,1.6711885117230194,1
2013-10-22,1.40614238312822,1.663185666984937,1
2013-10-23,1.4108140361809693,1.6687112997314402,1
2013-10-24,1.4172582501318793,1.6763335180833925,1
2013-10-25,1.4195134367440734,1.6790009535399877,1
2013-10-28,1.427084637115555,1.6879561717958413,1
2013-10-29,1.4199963659008692,1.6795721623033315,1
2013-10-30,1.4159692252760399,1.6748088590656833,1
2013-10-31,1.4193521569157121,1.6788101917066751,1
2013-11-01,1.4243466730679468,1.6847177070320019,1
2013-11-04,1.4198353895152707,1.6793817593822171,1
2013-11-05,1.427084637115555,1.6879561717958416,1
2013-11-06,1.409042233889715,1.6666156114064863,1
2013-11-07,1.4280515574788157,1.6890998455152224,1
2013-11-08,1.4282934013606672,1.6893858985371422,1
2013-11-11,1.4253937023205534,1.6859561335716924,1
2013-11-12,1.4368315220954098,1.6994847905123767,1
2013-11-13,1.4440006608063483,1.7079644501056914,1
2013-11-14,1.4502825328792277,1.7153946504316375,1
2013-11-15,1.4452082112804099,1.7093927411981995,1
2013-11-18,1.442067578686733,1.7056779999474245,1
2013-11-19,1.437556295134057,1.70034205229764,1
2013-11-20,1.4491552430158936,1.7140612916155382,1
2013-11-21,1.4564044906161782,1.7226357040291629,1
2013-11-22,1.4549547928175026,1.720921001002537,1
2013-11-25,1.455357764806334,1.7213976364016705,1
2013-11-26,1.458902127995749,1.7255899103320742,1
2013-11-27,1.4579355110752505,1.7244465955248913,1
2013-11-29,1.454149607446747,1.7199686274847663,1
2013-12-02,1.4478666733241983,1.7125371709661268,1
2013-12-03,1.447705393495837,1.712346409132814,1
2013-12-04,1.4413420470411795,1.7048198408816666,1
2013-12-05,1.4574515198687854,1.723874130568854,1
2013-12-06,1.4611576180507058,1.7282577047008676,1
2013-12-09,1.4559214097380013,1.7220643158097206,1
2013-12-10,1.4395697895857815,1.7027236141884154,1
2013-12-11,1.4348171173153983,1.6971021518850085,1
2013-12-12,1.4346564443725622,1.696912107876092,1
2013-12-13,1.443597385374755,1.7074874557943611,1
2013-12-16,1.4390059929327332,1.702056755324267,1
2013-12-17,1.463573629327117,1.7311153636224785,1
2013-12-18,1.461881935925209,1.7291144281178341,1
2013-12-19,1.4703850090208632,1.7391718657341835,1
2013-12-20,1.4782420524747837,1.7484651792806871,1
2013-12-23,1.481480545359423,1.7522956697153629,1
2013-12-24,1.4890126016145198,1.7612045882976561,1
2013-12-26,1.4889318858396485,1.7611091176529503,1
2013-12-27,1.4886892833508905,1.7608221673505353,1
2013-12-30,1.4957344656932767,1.769155211310909,1
2013-12-31,1.481399981305933,1.7522003785267561,1
2014-01-02,1.4811566202102684,1.751912530943846,1
2014-01-03,1.4768647257750058,1.7468360768133182,1
2014-01-06,1.4859349333940977,1.757564321327996,1
2014-01-07,1.4862590102646336,1.757947639555612,1
2014-01-08,1.4872307857120974,1.7590970558701633,1
2014-01-09,1.491280077658602,1.763886559698276,1
2014-01-10,1.471438410571486,1.7404178294300348,1
2014-01-13,1.487473691643618,1.7593843650847765,1
2014-01-14,1.4954912563189933,1.768867543184098,1
2014-01-15,1.4935480088668283,1.7665690694671934,1
2014-01-16,1.4872307857120972,1.7590970558701635,1
2014-01-17,1.491604761414663,1.7642705957502884,1
2014-01-21,1.492576081697983,1.7654194736965427,1
2014-01-22,1.4803473383622163,1.7509553121113997,1
2014-01-23,1.4487625880809938,1.7135968592311426,1
2014-01-24,1.441635627914067,1.7051670884333696,1
2014-01-27,1.4502204788342616,1.7153212528871182,1
2014-01-28,1.4362909388137066,1.6988453884313865,1
2014-01-29,1.4515154208239736,1.7168529106926915,1
2014-01-30,1.4430126511710824,1.7067958319885403,1
2014-01-31,1.4105372963814111,1.668383971806735,1
2014-02-03,1.420416937569936,1.6800696146099576,1
2014-02-04,1.418635273388895,1.6779622616385639,1
2014-02-05,1.4373437334788044,1.7000906343028417,1
2014-02-06,1.455160527010596,1.721164343472878,1
2014-02-07,1.4578330991428483,1.7243254626580182,1
2014-02-10,1.473787209275965,1.7431959892997566,1
2014-02-11,1.4745159270705268,1.744057916943596,1
2014-02-12,1.4821282439363508,1.7530617678022977,1
2014-02-13,1.490308302211138,1.7627371433837244,1
2014-02-14,1.492089966392179,1.7648444963551182,1
2014-02-18,1.482209414875366,1.753157776815301,1
2014-02-19,1.490956152509447,1.7635034209267586,1
2014-02-20,1.4892561144315652,1.7614926153366652,1
2014-02-21,1.4975161298743171,1.7712625642823023,1
2014-02-24,1.496949298793642,1.770592116296172,1
2014-02-25,1.4970300145685134,1.770687586940878,1
2014-02-26,1.5048855408086208,1.7799791059263912,1
2014-02-27,1.508692078544986,1.7844814799959898,1
2014-02-28,1.4980829609549924,1.7719330122684325,1
2014-03-03,1.5191393094210928,1.796838468065838,1
2014-03-04,1.520515877513964,1.7984666732527117,1
2014-03-05,1.5239983383797935,1.8025857290946943,1
2014-03-06,1.524646340399484,1.8033521860938277,1
2014-03-07,1.523837361994195,1.80239532617358,1
2014-03-10,1.516305154017717,1.7934862281351875,1
2014-03-11,1.5167094914989803,1.7939644786392124,1
2014-03-12,1.499702738422147,1.7738488855821175,1
2014-03-13,1.4954912563189933,1.7688675431840977,1
2014-03-14,1.5090158519727594,1.7848644393114081,1
2014-03-17,1.519787007998021,1.7976045661527735,1
2014-03-18,1.5116887275477742,1.7880259174087463,1
2014-03-19,1.520515877513964,1.7984666732527117,1
2014-03-20,1.5146190743069181,1.7914919325062084,1
2014-03-21,1.5083554087997992,1.784083266912151,1
2014-03-24,1.5155137752926628,1.7925501851224317,1
2014-03-25,1.504614111257409,1.779658058965153,1
2014-03-26,1.5014413137308886,1.775905273021375,1
2014-03-27,1.5088437999263233,1.7846609360950612,1
2014-03-28,1.5212075752914798,1.7992848136083774,1
2014-03-31,1.5312941644441487,1.8112152345307335,1
2014-04-01,1.536419009262952,1.8172769026451625,1
2014-04-02,1.5343853358675101,1.8148714730932114,1
2014-04-03,1.5162456792362333,1.7934158813443515,1
2014-04-04,1.4994886595530812,1.773595673026328,1
2014-04-07,1.5056711541211847,1.7809083296073824,1
2014-04-08,1.5218580048532726,1.8000541419050964,1
2014-04-09,1.4898903098055554,1.7622427418307836,1
2014-04-10,1.4764685812483354,1.7463675169386432,1
2014-04-11,1.4881007561126847,1.7601260571422381,1
2014-04-14,1.4983499905861468,1.7722488550027986,1
2014-04-15,1.5140495122413797,1.7908182543102955,1
2014-04-16,1.5161643565758371,1.7933196928752497,1
2014-04-17,1.521451239829908,1.7995730201034865,1
2014-04-21,1.5283659417843443,1.807751731818659,1
2014-04-22,1.5247865309558404,1.8035180035293699,1
2014-04-23,1.527877854100583,1.8071744215479468,1
2014-04-24,1.515350523086345,1.7923570903598316,1
2014-04-25,1.5201497738207987,1.7980336456856534,1
2014-04-28,1.5272266659318843,1.8064041959707327,1
2014-04-29,1.5317822521279105,1.811792544801446,1
2014-04-30,1.531944897448704,1.8119849217396506,1
2014-05-01,1.5297484270110875,1.809386935793396,1
2014-05-02,1.5326774082777992,1.8128513357859666,1
2014-05-05,1.519337002380976,1.7970722993629287,1
2014-05-06,1.5282844674025662,1.8076553638934576,1
2014-05-07,1.526657559030489,1.8057310561431166,1
2014-05-08,1.5289350486857396,1.8084248716462752,1
2014-05-09,1.543820888572862,1.8260318478944528,1
2014-05-12,1.5452039806851303,1.8276677696935861,1
2014-05-13,1.5378834240356174,1.8190090129133982,1
2014-05-14,1.5243797659324756,1.8030368817277596,1
2014-05-15,1.5296671043506906,1.8092907473242936,1
2014-05-16,1.5352801885746363,1.8159299051655335,1
2014-05-19,1.5256003644453322,1.8044806060447875,1
2014-05-20,1.5384520757728686,1.819681614372717,1
2014-05-21,1.5421941319221657,1.8241077196002102,1
2014-05-22,1.5483764747688882,1.8314201967251658,1
2014-05-23,1.5578938052987803,1.8426772983638064,1
2014-05-27,1.5567549846104645,1.8413303008841777,1
2014-05-28,1.5648079003676914,1.8508552922545827,1
2014-05-29,1.567329509725513,1.8538378526211468,1
2014-05-30,1.5691190634183836,1.855954537309692,1
2014-06-02,1.5683056850930357,1.854992473162571,1
2014-06-03,1.5714777240126496,1.858744361825854,1
2014-06-04,1.5817272619288743,1.8708675185986123,1
2014-06-05,1.5892925451664839,1.8798157380666023,1
2014-06-06,1.5909193018171797,1.881739866360844,1
2014-06-09,1.591081947137973,1.8819322432990484,1
2014-06-10,1.5855507924599492,1.8753899917513068,1
2014-06-11,1.574325079176202,1.862112214437124,1
2014-06-12,1.5791243299106557,1.8677887697629458,1
2014-06-13,1.5804256441983837,1.86932796472468,1
2014-06-16,1.5848188885163794,1.8745242955293873,1
2014-06-17,1.5964504564952033,1.8882821179085858,1
2014-06-18,1.598240010188074,1.8903988025971314,1
2014-06-19,1.6014844202065854,1.894236291819671,1
2014-06-20,1.6009942084234854,1.8936564691635718,1
2014-06-23,1.5913500388187956,1.8822493422261077,1
2014-06-24,1.5985428460652227,1.8907569969708775,1
2014-06-25,1.5973981082430346,1.8894030007033848,1
2014-06-26,1.600504603525911,1.8930773643318688,1
2014-06-27,1.5996869770018856,1.8921102754139738,1
2014-06-30,1.6103938031614604,1.9047743128693333,1
2014-07-01,1.6120282976026046,1.906707593424628,1
2014-07-02,1.6199564983843724,1.9160850718815965,1
2014-07-03,1.6143168629186926,1.9094145092230188,1
2014-07-07,1.6039369963358994,1.8971371996611581,1
2014-07-08,1.6111291966968013,1.905644136581532,1
2014-07-09,1.6047544711385437,1.8981041091229542,1
2014-07-10,1.6069605000231844,1.90071340080345,1
2014-07-11,1.6150522564540333,1.910284332935217,1
2014-07-14,1.6120282976026046,1.906707593424628,1
2014-07-15,1.6179948926450656,1.913764883976704,1
2014-07-16,1.5996039854062944,1.8920121129277823,1
2014-07-17,1.6159518125239807,1.9113483281466106,1
2014-07-18,1.6129273985084078,1.907771050267724,1
2014-07-21,1.6199564983843724,1.9160850718815963,1
2014-07-22,1.6235525985648234,1.9203385403417832,1
2014-07-23,1.6236346798321266,1.9204356260913806,1
2014-07-24,1.6160334386271402,1.9114448755279108,1
2014-07-25,1.6166876612234655,1.9122186902271059,1
2014-07-28,1.6097394288437537,1.9040003187140389,1
2014-07-29,1.6099846105959943,1.904290319770138,1
2014-07-30,1.5781907882512891,1.8666845763853608,1
2014-07-31,1.5733686275882535,1.860980923188579,1
2014-08-01,1.5847296763441534,1.8744187753431334,1
2014-08-04,1.5693636382850993,1.8562438205413951,1
2014-08-05,1.569854153510962,1.8568240021096927,1
2014-08-06,1.561353659678791,1.8467696152470277,1
2014-08-07,1.5794168487338738,1.8681347611219556,1
2014-08-08,1.5839938276446688,1.873548413262638,1
2014-08-11,1.5817867367103586,1.8709378653894486,1
2014-08-12,1.5924938663126957,1.8836022617570058,1
2014-08-13,1.600013633135904,1.8924966443952742,1
2014-08-14,1.5996869770018853,1.8921102754139738,1
2014-08-15,1.6130912576002512,1.9079648628547206,1
2014-08-18,1.621509670165119,1.9179221639677884,1
2014-08-19,1.6258414673236734,1.923045815052372,1
2014-08-20,1.63058200188355,1.9286529208678533,1
2014-08-21,1.6280484065366025,1.9256561834694625,1
2014-08-22,1.636303263452389,1.9354200309077314,1
2014-08-25,1.6373656165645112,1.9366765825134284,1
2014-08-26,1.6367123042964737,1.9359038445508276,1
2014-08-27,1.6358132033906703,1.9348403877077314,1
2014-08-28,1.640472111847387,1.9403509461419122,1
2014-08-29,1.6396543336019802,1.939383677767918,1
2014-09-02,1.6387550809747955,1.938320041468723,1
2014-09-03,1.6363847378341667,1.9355163988329327,1
2014-09-04,1.643740949008294,1.9442173277964026,1
2014-09-05,1.639490777952899,1.9391902240931196,1
2014-09-08,1.6291106079273432,1.9269125556190607,1
2014-09-09,1.6352410620616482,1.9341636587581337,1
2014-09-10,1.6371207382550332,1.9363869403695275,1
2014-09-11,1.6275580430321213,1.9250761813572645,1
2014-09-12,1.6263319825495364,1.9236259966206697,1
2014-09-15,1.6385921322112398,1.9381273056183206,1
2014-09-16,1.640798767981406,1.9407373151232128,1
2014-09-17,1.6495436849589111,1.9510808057614815,1
2014-09-18,1.6480575740287147,1.9493230332710785,1
2014-09-19,1.6353293639055866,1.934268102207793,1
2014-09-22,1.6259686098412343,1.923196199263394,1
2014-09-23,1.6386968199643623,1.9382511303266794,1
2014-09-24,1.6122557279532286,1.906976598117136,1
2014-09-25,1.625065564179516,1.922128076561722,1
2014-09-26,1.622109121342782,1.9186311950152195,1
2014-09-29,1.6178392265078134,1.9135807620190572,1
2014-09-30,1.5959145765763212,1.8876482789666669,1
2014-10-01,1.5961608203782314,1.8879395362154596,1
2014-10-02,1.6137330390433078,1.9087239621537933,1
2014-10-03,1.611844411288424,1.9064900926325543,1
2014-10-06,1.586963925405723,1.8770614458580577,1
2014-10-07,1.6147187728578545,1.909889888429459,1
2014-10-08,1.5826937271279917,1.8720106539496972,1
2014-10-09,1.5646290208590954,1.8506437135137785,1
2014-10-10,1.5389260533681663,1.8202422352262166,1
2014-10-13,1.5413073204482515,1.82305879870114,1
2014-10-14,1.5308789030234304,1.8107240631875765,1
2014-10-15,1.5295651475824328,1.8091701528257185,1
2014-10-16,1.5476309159009984,1.8305383494543306,1
2014-10-17,1.5626575532300018,1.8483118609624465,1
2014-10-20,1.5936149355993956,1.884928262873044,1
2014-10-21,1.582283320791475,1.8715252252017092,1
2014-10-22,1.6006774141792541,1.8932817648287115,1
2014-10-23,1.6129946110803404,1.907850549319613,1
2014-10-24,1.610777506534862,1.9052281573438847,1
2014-10-27,1.6292532260258004,1.9270812443521874,1
2014-10-28,1.6267897259570308,1.9241674156715676,1
2014-10-29,1.6372182951032332,1.9365023306412303,1
2014-10-30,1.6559405618388443,1.9586470338105237,1
2014-10-31,1.656844214386088,1.9597158743365923,1
2014-11-03,1.6510959464113708,1.9529168211110797,1
2014-11-04,1.6615245155575733,1.9652517360807422,1
2014-11-05,1.668176132636771,1.9731192709201248,1
2014-11-06,1.6697362836010599,1.9749646179868745,1
2014-11-07,1.6749913053650503,1.9811802594343066,1
2014-11-10,1.6766342962035492,1.9831235895311492,1
2014-11-11,1.674827749715969,1.980986805759508,1
2014-11-12,1.6767166809136154,1.9832210341929453,1
2014-11-13,1.6771260252004627,1.9837052067482395,1
2014-11-14,1.6781941437250754,1.984968577685701,1
2014-11-17,1.6878842849083104,1.9964300798211838,1
2014-11-18,1.6851740858734867,1.9932244555234742,1
2014-11-19,1.6881306804316019,1.9967215165260754,1
2014-11-20,1.6971631094267408,2.0074050764720845,1
2014-11-21,1.7019251884227666,2.0130376650536337,1
2014-11-24,1.7006938176918351,2.0115811993535715,1
2014-11-25,1.7050457937941075,2.0167287180993316,1
2014-11-26,1.7014325490975655,2.0124549710999498,1
2014-11-28,1.6896079915216808,1.9984688805627326,1
2014-12-01,1.7005298068786099,2.0113872073104755,1
2014-12-02,1.7070988875263604,2.0191571180319636,1
2014-12-03,1.7052107149356208,2.0169237868790217,1
2014-12-04,1.7080022366308414,2.020225599645834,1
2014-12-05,1.6965880853914734,2.0067249378566046,1
2014-12-08,1.6954387959278452,2.00536555790614,1
2014-12-09,1.668258365625456,1.9732165361258223,1
2014-12-10,1.6767166809136154,1.9832210341929455,1
2014-12-11,1.6496178767143854,1.9511685597939283,1
2014-12-12,1.6382861101850834,1.9377653426664945,1
2014-12-15,1.6251474937254384,1.9222249828552211,1
2014-12-16,1.6570083769206945,1.9599100458357879,1
2014-12-17,1.6979837703783929,2.0083757545119614,1
2014-12-18,1.7052091977218073,2.0169219923180317,1
2014-12-19,1.7130527379727893,2.0261993342717184,1
2014-12-22,1.7153646683816035,2.028933886309366,1
2014-12-23,1.7155298929658793,2.0291293140012545,1
2014-12-24,1.7210627165790975,2.0356735395660857,1
2014-12-26,1.723373584938242,2.0384068354110396,1
2014-12-29,1.7141258633029859,2.0274686272604487,1
2014-12-30,1.6971168344054328,2.007350342361868,1
2014-12-31,1.6962089336595119,2.0062764770650254,1
2015-01-02,1.6655754764392725,1.970043213925945,1
2015-01-05,1.6498880924945463,1.9514881711063736,1
2015-01-06,1.670447249994005,1.9758055492671225,1
2015-01-07,1.700089359708588,2.010866246254871,1
2015-01-08,1.6864653865500459,1.994751806382669,1
2015-01-09,1.6732548541556473,1.979126384380436,1
2015-01-12,1.6685486086279533,1.973559835643345,1
2015-01-13,1.6584749157926981,1.96164466848941,1
2015-01-14,1.6432824469938936,1.9436750114650092,1
2015-01-15,1.6648328002776276,1.969164776320991,1
2015-01-16,1.6683830806009146,1.9733640490392583,1
2015-01-20,1.6768048310361716,1.9833252981865053,1
2015-01-21,1.7017409986658232,2.012819805349361,1
2015-01-22,1.6924101337135944,2.0017832552564787,1
2015-01-23,1.696373854801025,2.006471545844715,1
2015-01-26,1.673997833760055,1.9800051808975878,1
2015-01-27,1.6525304720719123,1.954613578527798,1
2015-01-28,1.6678051738594013,1.9726805007578954,1
2015-01-29,1.6468328790385616,1.9478744636393752,1
2015-01-30,1.6672277222820324,1.9719974908448301,1
2015-02-02,1.6913380704330663,2.000515218460441,1
2015-02-03,1.6848970426311645,1.992896768686569,1
2015-02-04,1.7019059198073365,2.013014874129051,1
2015-02-05,1.6971998260010237,2.007448504848059,1
2015-02-06,1.6896031364374775,1.9984631379675615,1
2015-02-09,1.7076033611193056,2.019753809561375,1
2015-02-10,1.7085944051821993,2.0209260168005088,1
2015-02-11,1.725025679059621,2.0403609328738264,1
2015-02-12,1.732125784542051,2.0487589399420636,1
2015-02-13,1.7348505488294832,2.051981792025284,1
2015-02-17,1.7350163802992848,2.052177937541569,1
2015-02-18,1.7337777269420491,2.0507128579487515,1
2015-02-19,1.7441811103389495,2.063017983205968,1
2015-02-20,1.743933349323226,2.062724931396185,1
2015-02-23,1.7488878110307875,2.0685850703113564,1
2015-02-24,1.7474010932150656,2.0668265799965573,1
2015-02-25,1.745337834150263,2.0643861565052872,1
2015-02-26,1.7393926318225705,2.05735416926318,1
2015-02-27,1.7503742254037467,2.0703432017139574,1
2015-03-02,1.7431903697188185,2.0618461348790325,1
2015-03-03,1.7358417446137584,2.0531541787205163,1
2015-03-04,1.7377408411439543,2.055400430712591,1
2015-03-05,1.7133000438243682,2.026491847713203,1
2015-03-06,1.7204016665206117,2.034891649342431,1
2015-03-09,1.692493125309186,2.0018814177426703,1
2015-03-10,1.6885298593858993,1.997193665522731,1
2015-03-11,1.7099978279595671,2.022585985716917,1
2015-03-12,1.6995114529670754,2.0101826979735082,1
2015-03-13,1.7222176197338348,2.0370395593922144,1
2015-03-16,1.7170985403275225,2.0309847106095504,1
2015-03-17,1.737740841143954,2.0554004307125906,1
2015-03-18,1.7298144610187622,2.0460251057288112,1
2015-03-19,1.7450832456723793,2.0640850291710446,1
2015-03-20,1.7416825626310906,2.0600627001664615,1
2015-03-23,1.7318957749279438,2.0484868844958704,1
2015-03-24,1.7065168843075507,2.0184687244359245,1
2015-03-25,1.7024537857153443,2.0136628901027964,1
2015-03-26,1.7063512045591307,2.0182727583757387,1
2015-03-27,1.7271691987351507,2.0428962886415034,1
2015-03-30,1.7120741350631645,2.025041842432706,1
2015-03-31,1.706019541619528,2.017880467343169,1
2015-04-01,1.712157126658756,2.0251400049188986,1
2015-04-02,1.723685220655508,2.0387754382385306,1
2015-04-06,1.719123565604228,2.033379911163854,1
2015-04-07,1.7249290325397093,2.0402466193387165,1
2015-04-08,1.7325595559712939,2.049272004929307,1
2015-04-09,1.7420142255706936,2.060454991199031,1
2015-04-10,1.734135182516479,2.0511356565181615,1
2015-04-13,1.737453177404939,2.055060181948751,1
2015-04-14,1.745249077142181,2.064281174687329,1
2015-04-15,1.7447511275686327,2.063692199770177,1
2015-04-16,1.7246803611956978,2.0399524907923383,1
2015-04-17,1.7404387507468897,2.058591519066275,1
2015-04-20,1.738365174628156,2.056138892560268,1
2015-04-21,1.7469081504471016,2.0662435271306734,1
2015-04-22,1.7513033671430545,2.0714421908646683,1
2015-04-23,1.7553672243421676,2.076248922478292,1
2015-04-24,1.7480689707357113,2.067616545744668,1
2015-04-27,1.7536256146057996,2.0741889459170535,1
2015-04-28,1.746410049152172,2.065654372757423,1
2015-04-29,1.728910505028756,2.0449559062905447,1
2015-04-30,1.7476540127577547,2.0671257333137083,1
2015-05-01,1.7526301706228473,2.073011534451047,1
2015-05-04,1.7325595559712939,2.0492720049293074,1
2015-05-05,1.725427133834639,2.040835773711968,1
2015-05-06,1.7323104294631384,2.048977338014632,1
2015-05-07,1.7551185529981566,2.0759547939319147,1
2015-05-08,1.7467414086490125,2.0660463048777946,1
2015-05-11,1.741516882882671,2.059866734106276,1
2015-05-12,1.7418486975436551,2.060259204594945,1
2015-05-13,1.7600121744318018,2.0817429709513586,1
2015-05-14,1.7619191604738271,2.083998554660585,1
2015-05-15,1.7673935713552307,2.0904736896272738,1
2015-05-18,1.7668124784647097,2.089786372767831,1
2015-05-19,1.765568970023271,2.088315550579843,1
2015-05-20,1.7707105041940214,2.09439695886517,1
2015-05-21,1.7664809672464883,2.0893942611913605,1
2015-05-22,1.7474884847307157,2.066929946709621,1
2015-05-26,1.764076183352296,2.0865498820210813,1
2015-05-27,1.7620849919436286,2.08419470017687,1
2015-05-28,1.7511375356732535,2.0712460453483836,1
2015-05-29,1.7547038984629624,2.0754643404131525,1
2015-06-01,1.752962592169357,2.0734047227641117,1
2015-06-02,1.7576069353734656,2.078898053412782,1
2015-06-03,1.7427609982096348,2.06133827411866,1
2015-06-04,1.7397751214249215,2.057806578088938,1
2015-06-05,1.7290764882199392,2.0451522312629287,1
2015-06-08,1.7288278168759277,2.044858102716551,1
2015-06-09,1.7495614539639244,2.069381855391232,1
2015-06-10,1.755201089429604,2.0760524180498092,1
2015-06-11,1.7417655542266823,2.0601608626526535,1
2015-06-12,1.7343017725931873,2.0513326993149423,1
2015-06-15,1.7437562904712058,2.0625155061285674,1
2015-06-16,1.746576032343355,2.0658506977298066,1
2015-06-17,1.7647396609528831,2.0873346435423197,1
2015-06-18,1.756904920542019,2.0780677100423794,1
2015-06-19,1.7659059432112212,2.0887141225758805,1
2015-06-22,1.767155368786532,2.090191943551732,1
2015-06-23,1.7543211054178491,2.075011572675196,1
2015-06-24,1.7489880988638518,2.0687036907928418,1
2015-06-25,1.7486543118249103,2.068308887374885,1
2015-06-26,1.711984467726795,2.024935783878156,1
2015-06-29,1.715567975032595,2.0291743574821197,1
2015-06-30,1.7293193941514602,2.045439540477542,1
2015-07-01,1.7277360298158266,2.043566736627634,1
2015-07-02,1.7228187398466928,2.037750564456735,1
2015-07-06,1.7336531636879717,2.050565524491413,1
2015-07-07,1.7045671128359892,2.0161625341067606,1
2015-07-08,1.707650546468902,2.0198096204081857,1
2015-07-09,1.7291521971892267,2.0452417798563656,1
2015-07-10,1.748237684911759,2.067816100926836,1
2015-07-13,1.7558213264365101,2.0767860345828133,1
2015-07-14,1.7552382611680317,2.0760963847940825,1
2015-07-15,1.7693228604403133,2.0927556533830654,1
2015-07-16,1.7708227780162114,2.0945297563784835,1
2015-07-17,1.7717397820450125,2.09561438904127,1
2015-07-20,1.764739357510121,2.0873342846301224,1
2015-07-21,1.7615727805602353,2.0835888563864065,1
2015-07-22,1.7516544504194693,2.0718574522779205,1
2015-07-23,1.7334865736112637,2.0503684816946333,1
2015-07-24,1.7234021085579336,2.0384405731576645,1
2015-07-27,1.7445705791248423,2.0634786470122837,1
2015-07-28,1.7565717403886034,2.0776736244488196,1
2015-07-29,1.7569883673017548,2.0781664108968694,1
2015-07-30,1.7543211054178494,2.075011572675197,1
2015-07-31,1.7484045784312294,2.0680135026358144,1
2015-08-03,1.7449873577593749,2.0639716129164327,1
2015-08-04,1.7507380532761931,2.07077353743953,1
2015-08-05,1.7364032654460868,2.053818345743179,1
2015-08-06,1.7330697949767304,2.0498755157904847,1
2015-08-07,1.7549047775718525,2.0757019402883237,1
2015-08-10,1.7390702238872295,2.0569728250526533,1
2015-08-11,1.7411544205026566,2.059438013485595,1
2015-08-12,1.7389870805702567,2.056874483110362,1
2015-08-13,1.7453208413555534,2.0643660574221907,1
2015-08-14,1.7550718228127045,2.0758995214534006,1
2015-08-17,1.7499882462096252,2.0698866653979193,1
2015-08-18,1.7361536837737872,2.0535231404602063,1
2015-08-19,1.6999004665888233,2.010642823411527,1
2015-08-20,1.6487290928625122,1.9501173059655672,1
2015-08-21,1.5793063955682602,1.8680041170818316,1
2015-08-24,1.5607212849613776,1.8460216422260984,1
2015-08-25,1.6206431893563031,1.9168972901859922,1
2015-08-26,1.6607299506835103,1.964311924489905,1
2015-08-27,1.660813549164627,1.9644108048004931,1
2015-08-28,1.6473956136419405,1.9485400663108297,1
2015-08-31,1.5982242311644146,1.8903801391628274,1
2015-09-01,1.6285603144772334,1.9262616683477283,1
2015-09-02,1.629727355342478,1.9276420446617846,1
2015-09-03,1.6050585207867423,1.8984637391454924,1
2015-09-04,1.6453954706717742,1.9461742965567737,1
2015-09-08,1.6233929876716557,1.9201497525255595,1
2015-09-09,1.632227875428294,1.9305996606305778,1
2015-09-10,1.6396449268763373,1.9393725514897753,1
2015-09-11,1.633561202927484,1.932176720829216,1
2015-09-14,1.653979107820918,1.9563270253617298,1
2015-09-15,1.6683135922082617,1.9732818581458826,1
2015-09-16,1.6645633431043723,1.9688460622890394,1
2015-09-17,1.6373621269727396,1.9366724550231489,1
2015-09-18,1.6458230215243816,1.9466800038439562,1
2015-09-21,1.624461864803175,1.9214140207435164,1
2015-09-22,1.6218643947546847,1.9183417323274166,1
2015-09-23,1.6274045084285547,1.9114052157300154,-1
2015-09-24,1.6278262146936213,1.9109099168965789,-1
2015-09-25,1.5866467034636378,1.862951351156381,1
2015-09-28,1.5875755119593238,1.8640419058704372,1
2015-09-29,1.617196050921383,1.8988206773265448,1
2015-09-30,1.6214161153239477,1.9037756396780012,1
2015-10-01,1.6456365124776187,1.9322138682417234,1
2015-10-02,1.6749201921465249,1.966597118455478,1
2015-10-05,1.6691815098053169,1.9598590803036497,1
2015-10-06,1.6551759853763846,1.9759116078216723,-1
